"[0.022092320024967194, -0.3128747344017029, 0.6766002178192139]"
"[0.020217234268784523, -0.3129800260066986, 0.6746531128883362]"
"[0.018402451649308205, -0.3131498098373413, 0.6726887822151184]"
"[0.016642464324831963, -0.3133732080459595, 0.6707001328468323]"
"[0.014937249943614006, -0.3142368197441101, 0.6684061884880066]"
"[0.013064767234027386, -0.314353346824646, 0.6661757826805115]"
"[0.011233501136302948, -0.314566969871521, 0.6639577746391296]"
"[0.009459031745791435, -0.3148575723171234, 0.6617377400398254]"
"[0.007740875706076622, -0.31520235538482666, 0.6595097780227661]"
"[0.006055379286408424, -0.3155773878097534, 0.6572670340538025]"
"[0.004384374246001244, -0.31596797704696655, 0.6550043225288391]"
"[0.0027197401504963636, -0.31636735796928406, 0.6527193784713745]"
"[0.0010574895422905684, -0.31677138805389404, 0.6504119634628296]"
"[-0.0006042840541340411, -0.31717735528945923, 0.6480830311775208]"
"[-0.0022663141135126352, -0.31758326292037964, 0.6457340717315674]"
"[-0.003928701393306255, -0.31798768043518066, 0.6433666944503784]"
"[-0.005591276567429304, -0.318389356136322, 0.6409828066825867]"
"[-0.0072536044754087925, -0.3187873363494873, 0.6385839581489563]"
"[-0.008915236219763756, -0.31918075680732727, 0.6361719369888306]"
"[-0.010575724765658379, -0.31956878304481506, 0.6337483525276184]"
"[-0.012234586291015148, -0.319950670003891, 0.6313148140907288]"
"[-0.013891369104385376, -0.32032570242881775, 0.6288728713989258]"
"[-0.015545588918030262, -0.3206932246685028, 0.6264240741729736]"
"[-0.017196867614984512, -0.32105258107185364, 0.6239699125289917]"
"[-0.018844757229089737, -0.3214032053947449, 0.6215118765830994]"
"[-0.0204889178276062, -0.32174450159072876, 0.6190513372421265]"
"[-0.02212899550795555, -0.32207587361335754, 0.6165896654129028]"
"[-0.02376464754343033, -0.322396844625473, 0.6141282916069031]"
"[-0.025395624339580536, -0.3227068781852722, 0.6116684675216675]"
"[-0.027021631598472595, -0.3230055272579193, 0.6092113256454468]"
"[-0.028642458841204643, -0.3232923448085785, 0.6067582368850708]"
"[-0.030257897451519966, -0.32356688380241394, 0.6043102145195007]"
"[-0.031867727637290955, -0.3238288462162018, 0.6018682718276978]"
"[-0.03347182646393776, -0.32407790422439575, 0.5994334816932678]"
"[-0.0350700244307518, -0.3243137300014496, 0.5970067381858826]"
"[-0.03666222095489502, -0.3245360851287842, 0.5945888757705688]"
"[-0.03824835643172264, -0.32474470138549805, 0.5921807289123535]"
"[-0.03982836380600929, -0.3249393105506897, 0.5897831916809082]"
"[-0.04140227288007736, -0.32511967420578003, 0.5873969197273254]"
"[-0.042970120906829834, -0.32528552412986755, 0.5850226879119873]"
"[-0.0445319265127182, -0.32543671131134033, 0.5826611518859863]"
"[-0.046087685972452164, -0.32557299733161926, 0.5803130865097046]"
"[-0.0476374514400959, -0.32569417357444763, 0.5779790282249451]"
"[-0.0491812489926815, -0.3258001208305359, 0.5756596922874451]"
"[-0.050719089806079865, -0.3258906602859497, 0.5733556151390076]"
"[-0.05225106328725815, -0.32596567273139954, 0.5710672736167908]"
"[-0.053777195513248444, -0.3260250389575958, 0.5687952637672424]"
"[-0.05529756471514702, -0.326068639755249, 0.5665401220321655]"
"[-0.05681227892637253, -0.32609638571739197, 0.5643021464347839]"
"[-0.05832143500447273, -0.3261081278324127, 0.5620818734169006]"
"[-0.059825118631124496, -0.3261038064956665, 0.5598796606063843]"
"[-0.061323441565036774, -0.3260834217071533, 0.5576958656311035]"
"[-0.0627986341714859, -0.3260558247566223, 0.5555347800254822]"
"[-0.06422775983810425, -0.3260343074798584, 0.5534024238586426]"
"[-0.06560935080051422, -0.32602256536483765, 0.5513002872467041]"
"[-0.06694376468658447, -0.32602185010910034, 0.5492289066314697]"
"[-0.06823176145553589, -0.3260326683521271, 0.547188401222229]"
"[-0.06947426497936249, -0.32605522871017456, 0.5451783537864685]"
"[-0.07067228853702545, -0.32608944177627563, 0.5431985259056091]"
"[-0.07182683050632477, -0.3261352479457855, 0.5412485003471375]"
"[-0.0729389414191246, -0.3261924684047699, 0.5393279194831848]"
"[-0.07400962710380554, -0.32626086473464966, 0.5374365448951721]"
"[-0.07503991574048996, -0.32634010910987854, 0.535574197769165]"
"[-0.07603077590465546, -0.32642999291419983, 0.5337406992912292]"
"[-0.07698319107294083, -0.32653018832206726, 0.5319357514381409]"
"[-0.07789812982082367, -0.32664042711257935, 0.5301592350006104]"
"[-0.07877656817436218, -0.32676035165786743, 0.5284109711647034]"
"[-0.07961946725845337, -0.32688969373703003, 0.5266906023025513]"
"[-0.08042778074741364, -0.32702815532684326, 0.5249980688095093]"
"[-0.0812024176120758, -0.32717540860176086, 0.5233331918716431]"
"[-0.06336452811956406, -0.33842524886131287, 0.5219703912734985]"
"[-0.07118090987205505, -0.35131895542144775, 0.5200676321983337]"
"[-0.09431841224431992, -0.364385724067688, 0.51698237657547]"
"[-0.12444324046373367, -0.3770231604576111, 0.5125308632850647]"
"[-0.1576017439365387, -0.38959601521492004, 0.5066838264465332]"
"[-0.18466605246067047, -0.3947588801383972, 0.5009645223617554]"
"[-0.21491459012031555, -0.4010255038738251, 0.4969443678855896]"
"[-0.24966128170490265, -0.4084370732307434, 0.4959554970264435]"
"[-0.2864268720149994, -0.4158627986907959, 0.49666115641593933]"
"[-0.3244495987892151, -0.4218682646751404, 0.49791523814201355]"
"[-0.3603713810443878, -0.4268518090248108, 0.4984588325023651]"
"[-0.3770323395729065, -0.4389478266239166, 0.5023936629295349]"
"[-0.3793802559375763, -0.4546099603176117, 0.5041895508766174]"
"[-0.37182363867759705, -0.47196149826049805, 0.501910388469696]"
"[-0.3605985641479492, -0.48798829317092896, 0.49707522988319397]"
"[-0.34876126050949097, -0.5009980797767639, 0.49113568663597107]"
"[-0.340871661901474, -0.5005626082420349, 0.48600077629089355]"
"[-0.33438733220100403, -0.4970720410346985, 0.4817579686641693]"
"[-0.3288307189941406, -0.491690993309021, 0.4781669080257416]"
"[-0.32370805740356445, -0.484995573759079, 0.4748903214931488]"
"[-0.3188581168651581, -0.4771822988986969, 0.4716062843799591]"
"[-0.3141601085662842, -0.4685237407684326, 0.4681835472583771]"
"[-0.3095249533653259, -0.45924443006515503, 0.46461400389671326]"
"[-0.3048873543739319, -0.4495290517807007, 0.46091923117637634]"
"[-0.3002082109451294, -0.43953192234039307, 0.45712295174598694]"
"[-0.29546114802360535, -0.42936739325523376, 0.4532492458820343]"
"[-0.29063108563423157, -0.41912421584129333, 0.44932088255882263]"
"[-0.28571105003356934, -0.4088727533817291, 0.4453636705875397]"
"[-0.2807004153728485, -0.3986721634864807, 0.4414066970348358]"
"[-0.2756041884422302, -0.3885776996612549, 0.4374868869781494]"
"[-0.2704360783100128, -0.37864962220191956, 0.4336530864238739]"
"[-0.26524147391319275, -0.36892789602279663, 0.42984095215797424]"
"[-0.26008152961730957, -0.35938382148742676, 0.42585206031799316]"
"[-0.25493958592414856, -0.34970158338546753, 0.4215928912162781]"
"[-0.24954071640968323, -0.3395650088787079, 0.4169749319553375]"
"[-0.2439304143190384, -0.32948482036590576, 0.4119626581668854]"
"[-0.23824110627174377, -0.3199816644191742, 0.407066285610199]"
"[-0.23256878554821014, -0.31105735898017883, 0.4023909568786621]"
"[-0.22692115604877472, -0.3025330603122711, 0.39798763394355774]"
"[-0.2212858647108078, -0.29428261518478394, 0.39381349086761475]"
"[-0.21564240753650665, -0.2862471044063568, 0.3898147940635681]"
"[-0.20998243987560272, -0.27840372920036316, 0.38595515489578247]"
"[-0.2043047696352005, -0.27074575424194336, 0.38220977783203125]"
"[-0.19861166179180145, -0.2632719576358795, 0.3785652816295624]"
"[-0.19290663301944733, -0.2559822201728821, 0.3750154674053192]"
"[-0.1871936023235321, -0.24887627363204956, 0.3715583086013794]"
"[-0.18147675693035126, -0.24195314943790436, 0.36819368600845337]"
"[-0.17576006054878235, -0.23521104454994202, 0.3649228513240814]"
"[-0.1700471043586731, -0.22864732146263123, 0.36174777150154114]"
"[-0.16434094309806824, -0.22225849330425262, 0.3586704730987549]"
"[-0.15864424407482147, -0.2160404771566391, 0.3556927442550659]"
"[-0.15295913815498352, -0.20998865365982056, 0.352815717458725]"
"[-0.14728760719299316, -0.20409812033176422, 0.3500397205352783]"
"[-0.14163130521774292, -0.19836372137069702, 0.3473643660545349]"
"[-0.13599152863025665, -0.19278013706207275, 0.34478864073753357]"
"[-0.13036933541297913, -0.18734204769134521, 0.3423108458518982]"
"[-0.12476560473442078, -0.18204420804977417, 0.3399287760257721]"
"[-0.11918105185031891, -0.17688147723674774, 0.33763977885246277]"
"[-0.11361626535654068, -0.17184889316558838, 0.33544111251831055]"
"[-0.1080717071890831, -0.16694164276123047, 0.33332979679107666]"
"[-0.10254774987697601, -0.16215522587299347, 0.33130285143852234]"
"[-0.09704472869634628, -0.15748530626296997, 0.3293572664260864]"
"[-0.09156288206577301, -0.15292780101299286, 0.32748979330062866]"
"[-0.08610261231660843, -0.14847896993160248, 0.3256974220275879]"
"[-0.08066427707672119, -0.1441352665424347, 0.3239772915840149]"
"[-0.07524820417165756, -0.1398932933807373, 0.32232657074928284]"
"[-0.06986343860626221, -0.1357516050338745, 0.320747971534729]"
"[-0.06449440121650696, -0.1317158043384552, 0.31925496459007263]"
"[-0.05913828685879707, -0.1277841329574585, 0.31783387064933777]"
"[-0.05379385128617287, -0.12394947558641434, 0.3164704144001007]"
"[-0.04846140369772911, -0.12020324915647507, 0.31515419483184814]"
"[-0.04314185306429863, -0.11653818935155869, 0.3138781487941742]"
"[-0.03783663362264633, -0.11294882744550705, 0.312637060880661]"
"[-0.032547157257795334, -0.10943104326725006, 0.3114269971847534]"
"[-0.02727453038096428, -0.10598162561655045, 0.3102445602416992]"
"[-0.02202022820711136, -0.10259848833084106, 0.30908745527267456]"
"[-0.01678480952978134, -0.09927581995725632, 0.307951420545578]"
"[-0.011565417051315308, -0.0960199162364006, 0.3068390488624573]"
"[-0.006365513429045677, -0.09283152967691422, 0.3057507574558258]"
"[-0.0011880971724167466, -0.08970993757247925, 0.3046838939189911]"
"[0.003964148461818695, -0.08665309846401215, 0.3036356270313263]"
"[0.009089264087378979, -0.08365920186042786, 0.30260416865348816]"
"[0.01418560091406107, -0.08072690665721893, 0.3015885651111603]"
"[0.019251717254519463, -0.07785526663064957, 0.3005881607532501]"
"[0.024286307394504547, -0.07504349201917648, 0.29960235953330994]"
"[0.029288223013281822, -0.07229089736938477, 0.29863056540489197]"
"[0.0342564582824707, -0.06959670037031174, 0.29767194390296936]"
"[0.039190132170915604, -0.06696020066738129, 0.2967255413532257]"
"[0.04408833757042885, -0.06438090652227402, 0.29579034447669983]"
"[0.048949602991342545, -0.061858341097831726, 0.2948649525642395]"
"[0.05377272143959999, -0.05939207226037979, 0.29394838213920593]"
"[0.05855667218565941, -0.05698158219456673, 0.2930397689342499]"
"[0.06330053508281708, -0.054626237601041794, 0.2921382188796997]"
"[0.06800349801778793, -0.05232536047697067, 0.2912429869174957]"
"[0.07266473770141602, -0.05007827654480934, 0.29035335779190063]"
"[0.07728328555822372, -0.047884631901979446, 0.2894691526889801]"
"[0.08185826241970062, -0.04574373736977577, 0.2885898947715759]"
"[0.08638947457075119, -0.04365343227982521, 0.2877121567726135]"
"[0.0908903107047081, -0.041612859815359116, 0.2868528366088867]"
"[0.09536024928092957, -0.03962200880050659, 0.28600507974624634]"
"[0.09979589283466339, -0.037679195404052734, 0.28516560792922974]"
"[0.10419373959302902, -0.03578390181064606, 0.2843313217163086]"
"[0.10855080932378769, -0.03393487632274628, 0.28349897265434265]"
"[0.11286519467830658, -0.03213074430823326, 0.28266605734825134]"
"[0.1171356663107872, -0.03037024475634098, 0.2818307876586914]"
"[0.1213613823056221, -0.028652286157011986, 0.2809920012950897]"
"[0.12554170191287994, -0.026975875720381737, 0.28014901280403137]"
"[0.12967605888843536, -0.025340139865875244, 0.27930179238319397]"
"[0.13376420736312866, -0.023744255304336548, 0.27845028042793274]"
"[0.13780616223812103, -0.022187547758221626, 0.27759435772895813]"
"[0.1418018341064453, -0.0206692386418581, 0.27673399448394775]"
"[0.14575117826461792, -0.019188622012734413, 0.275869220495224]"
"[0.14965391159057617, -0.017745066434144974, 0.27500036358833313]"
"[0.15350987017154694, -0.016337981447577477, 0.2741278111934662]"
"[0.15731896460056305, -0.014966748654842377, 0.27325204014778137]"
"[0.16108126938343048, -0.013630730099976063, 0.27237367630004883]"
"[0.16479705274105072, -0.012329286895692348, 0.27149325609207153]"
"[0.16846638917922974, -0.011061782948672771, 0.2706111669540405]"
"[0.1720893681049347, -0.0098275663331151, 0.26972776651382446]"
"[0.17566601932048798, -0.008625983260571957, 0.26884353160858154]"
"[0.17919638752937317, -0.00745638832449913, 0.2679588496685028]"
"[0.18268057703971863, -0.006318134721368551, 0.2670742869377136]"
"[0.1861187070608139, -0.005210551433265209, 0.26619040966033936]"
"[0.18951092660427094, -0.004133005626499653, 0.265307754278183]"
"[0.19285738468170166, -0.0030848351307213306, 0.2644268870353699]"
"[0.196158304810524, -0.0020654082763940096, 0.2635483741760254]"
"[0.19941389560699463, -0.0010740760480985045, 0.2626727521419525]"
"[0.20262441039085388, -0.00011021071259165183, 0.2618005573749542]"
"[0.20579010248184204, 0.0008268264355137944, 0.2609322667121887]"
"[0.20891128480434418, 0.0017376638716086745, 0.26006844639778137]"
"[0.21198824048042297, 0.0026228774804621935, 0.2592094838619232]"
"[0.2150212675333023, 0.0034830691292881966, 0.25835585594177246]"
"[0.2180107682943344, 0.004318862687796354, 0.2575078010559082]"
"[0.22095707058906555, 0.005130861420184374, 0.2566657066345215]"
"[0.22385968267917633, 0.005923634395003319, 0.2558302879333496]"
"[0.22671957314014435, 0.006694409530609846, 0.2550019323825836]"
"[0.2295372039079666, 0.007443346548825502, 0.25418126583099365]"
"[0.23231303691864014, 0.00817080494016409, 0.253368616104126]"
"[0.23504744470119476, 0.008877222426235676, 0.252564400434494]"
"[0.23774082958698273, 0.0095630818977952, 0.25176894664764404]"
"[0.24039360880851746, 0.010228891856968403, 0.2509825825691223]"
"[0.24300616979599, 0.010875148698687553, 0.2502055764198303]"
"[0.24557897448539734, 0.011502380482852459, 0.24943813681602478]"
"[0.2481124848127365, 0.012111066840589046, 0.24868044257164001]"
"[0.25060713291168213, 0.012701715342700481, 0.24793268740177155]"
"[0.2530634105205536, 0.013274838216602802, 0.24719499051570892]"
"[0.2554818093776703, 0.013830900192260742, 0.2464675009250641]"
"[0.2578628361225128, 0.014370391145348549, 0.2457503229379654]"
"[0.260206937789917, 0.014893765561282635, 0.2450435310602188]"
"[0.2625146508216858, 0.015401494689285755, 0.2443471997976303]"
"[0.2647864818572998, 0.015894027426838875, 0.24366137385368347]"
"[0.2670229375362396, 0.016371792182326317, 0.24298611283302307]"
"[0.2692245543003082, 0.016835233196616173, 0.2423214316368103]"
"[0.2713918089866638, 0.017284754663705826, 0.24166734516620636]"
"[0.27352526783943176, 0.01772077940404415, 0.24102383852005005]"
"[0.2756253778934479, 0.01814368925988674, 0.24039095640182495]"
"[0.2776927053928375, 0.018553880974650383, 0.23976865410804749]"
"[0.2797277271747589, 0.01895172707736492, 0.23915691673755646]"
"[0.281730979681015, 0.019337598234415054, 0.23855572938919067]"
"[0.28370293974876404, 0.019711844623088837, 0.23796504735946655]"
"[0.2856578230857849, 0.020070232450962067, 0.2374037802219391]"
"[0.28758829832077026, 0.020421504974365234, 0.23685884475708008]"
"[0.2894940674304962, 0.02076619677245617, 0.2363283485174179]"
"[0.2913740575313568, 0.021102871745824814, 0.23581194877624512]"
"[0.29322826862335205, 0.02143101394176483, 0.23530898988246918]"
"[0.2950569987297058, 0.021750301122665405, 0.23481900990009308]"
"[0.29686060547828674, 0.022060658782720566, 0.23434166610240936]"
"[0.29863956570625305, 0.02236214280128479, 0.23387669026851654]"
"[0.30039432644844055, 0.022654905915260315, 0.2334238588809967]"
"[0.3021254241466522, 0.02293912135064602, 0.23298294842243195]"
"[0.30383333563804626, 0.023215018212795258, 0.23255370557308197]"
"[0.3055185377597809, 0.023482825607061386, 0.23213593661785126]"
"[0.3071814775466919, 0.023742804303765297, 0.2317294329404831]"
"[0.3088226020336151, 0.023995177820324898, 0.23133398592472076]"
"[0.31044235825538635, 0.024240197613835335, 0.23094941675662994]"
"[0.31204110383987427, 0.02447810210287571, 0.23057551681995392]"
"[0.3136192262172699, 0.024709105491638184, 0.23021212220191956]"
"[0.3151770830154419, 0.024933431297540665, 0.22985905408859253]"
"[0.31671497225761414, 0.025151265785098076, 0.22951611876487732]"
"[0.3182332217693329, 0.025362811982631683, 0.2291831374168396]"
"[0.3197321593761444, 0.025568243116140366, 0.22885993123054504]"
"[0.3212120532989502, 0.02576773427426815, 0.22854632139205933]"
"[0.32267314195632935, 0.025961460545659065, 0.22824214398860931]"
"[0.3241157531738281, 0.026149580255150795, 0.2279471904039383]"
"[0.32554012537002563, 0.026332249864935875, 0.22766132652759552]"
"[0.32694652676582336, 0.02650962397456169, 0.22738432884216309]"
"[0.3283352255821228, 0.026681827381253242, 0.22711607813835144]"
"[0.32970649003982544, 0.026849016547203064, 0.22685639560222626]"
"[0.331060528755188, 0.027011318132281303, 0.2266051173210144]"
"[0.33239758014678955, 0.02716885693371296, 0.22636209428310394]"
"[0.333717942237854, 0.027321765199303627, 0.22612719237804413]"
"[0.3350217640399933, 0.027470149099826813, 0.22590027749538422]"
"[0.3363093435764313, 0.02761414460837841, 0.22568120062351227]"
"[0.3375808596611023, 0.027753833681344986, 0.22546982765197754]"
"[0.33883655071258545, 0.027889326214790344, 0.22526602447032928]"
"[0.3400765657424927, 0.02802068553864956, 0.22506968677043915]"
"[0.3413011133670807, 0.028148025274276733, 0.22488076984882355]"
"[0.342510461807251, 0.028271453455090523, 0.22469916939735413]"
"[0.3437047600746155, 0.028391066938638687, 0.22452479600906372]"
"[0.3448842763900757, 0.028506968170404434, 0.22435760498046875]"
"[0.34604915976524353, 0.028619252145290375, 0.22419746220111847]"
"[0.3471996486186981, 0.02872801385819912, 0.2240443229675293]"
"[0.34833595156669617, 0.028833352029323578, 0.22389809787273407]"
"[0.349458247423172, 0.02893533743917942, 0.22375869750976562]"
"[0.35056671500205994, 0.029034074395895004, 0.2236260324716568]"
"[0.3516615629196167, 0.029129633679986, 0.2235000729560852]"
"[0.3527430295944214, 0.02922210283577442, 0.2233806997537613]"
"[0.35381120443344116, 0.02931155636906624, 0.22326785326004028]"
"[0.3548663556575775, 0.029398057609796524, 0.2231614589691162]"
"[0.35590866208076477, 0.02948169596493244, 0.2230614721775055]"
"[0.35693830251693726, 0.029562536627054214, 0.22296778857707977]"
"[0.3579554259777069, 0.029640663415193558, 0.22288036346435547]"
"[0.3615448772907257, 0.022327275946736336, 0.22136829793453217]"
"[0.36795949935913086, 0.01660519652068615, 0.2190265953540802]"
"[0.37837672233581543, 0.013298645615577698, 0.2173893302679062]"
"[0.3913489282131195, 0.01055891066789627, 0.21689942479133606]"
"[0.40673157572746277, 0.00978079903870821, 0.21726465225219727]"
"[0.4233834147453308, 0.009668471291661263, 0.21795691549777985]"
"[0.440682590007782, 0.00994028989225626, 0.21885091066360474]"
"[0.4582673907279968, 0.010313720442354679, 0.2199682742357254]"
"[0.4757436513900757, 0.010389412753283978, 0.22140078246593475]"
"[0.4919678568840027, 0.012329348362982273, 0.22290804982185364]"
"[0.5083416104316711, 0.014792314730584621, 0.22479233145713806]"
"[0.5251343846321106, 0.017300385981798172, 0.22672104835510254]"
"[0.5423358678817749, 0.019634535536170006, 0.22854119539260864]"
"[0.5598781704902649, 0.021678322926163673, 0.23020832240581512]"
"[0.5776751637458801, 0.02336139604449272, 0.2317085713148117]"
"[0.5956384539604187, 0.024642210453748703, 0.23304739594459534]"
"[0.613167405128479, 0.025436505675315857, 0.23478344082832336]"
"[0.6312550902366638, 0.025751246139407158, 0.23674091696739197]"
"[0.6496496796607971, 0.02555573172867298, 0.2388335019350052]"
"[0.6681913137435913, 0.025013837963342667, 0.24104994535446167]"
"[0.6867518424987793, 0.02400474064052105, 0.2433425486087799]"
"[0.7052274346351624, 0.022531112655997276, 0.2456609159708023]"
"[0.7235345840454102, 0.020612971857190132, 0.24796678125858307]"
"[0.7416022419929504, 0.01828201673924923, 0.25023558735847473]"
"[0.7593687772750854, 0.01557666901499033, 0.252455472946167]"
"[0.7767816781997681, 0.012537658214569092, 0.254623144865036]"
"[0.793799102306366, 0.00920699443668127, 0.25674301385879517]"
"[0.8103891611099243, 0.005625125952064991, 0.2588232755661011]"
"[0.8265292644500732, 0.0018294428009539843, 0.26087239384651184]"
"[0.8422064781188965, -0.0021446787286549807, 0.2628999352455139]"
"[0.8574150800704956, -0.006265173200517893, 0.2649168074131012]"
"[0.8721535205841064, -0.01050471980124712, 0.26693448424339294]"
"[0.8864228129386902, -0.014841210097074509, 0.2689642310142517]"
"[0.9002264738082886, -0.019256092607975006, 0.27101820707321167]"
"[0.9135696291923523, -0.02373373694717884, 0.2731086313724518]"
"[0.9264590740203857, -0.0282609723508358, 0.2752473056316376]"
"[0.9389021992683411, -0.03282782807946205, 0.2774452269077301]"
"[0.9509071111679077, -0.03742479905486107, 0.2797129154205322]"
"[0.9624826312065125, -0.04204268380999565, 0.28205999732017517]"
"[0.9736377596855164, -0.0466727614402771, 0.28449469804763794]"
"[0.9843817353248596, -0.05130685493350029, 0.28702402114868164]"
"[0.9947240352630615, -0.05593744292855263, 0.2896548807621002]"
"[1.004673719406128, -0.060557592660188675, 0.292392760515213]"
"[1.01423978805542, -0.06516077369451523, 0.2952418029308319]"
"[1.023431420326233, -0.06974078714847565, 0.2982052266597748]"
"[1.0322574377059937, -0.07429143041372299, 0.301285982131958]"
"[1.0407264232635498, -0.07880686223506927, 0.3044857382774353]"
"[1.0488464832305908, -0.08328179270029068, 0.307805597782135]"
"[1.056625247001648, -0.08771156519651413, 0.3112461268901825]"
"[1.064070224761963, -0.09209197014570236, 0.31480762362480164]"
"[1.0711880922317505, -0.09641925990581512, 0.31849005818367004]"
"[1.0779857635498047, -0.1006900742650032, 0.32229337096214294]"
"[1.0844696760177612, -0.10490156710147858, 0.3262178301811218]"
"[1.0906459093093872, -0.10905104875564575, 0.33026352524757385]"
"[1.0965200662612915, -0.11313599348068237, 0.33443042635917664]"
"[1.102097511291504, -0.11715419590473175, 0.33871856331825256]"
"[1.1073830127716064, -0.12110373377799988, 0.34312814474105835]"
"[1.112381100654602, -0.12498296052217484, 0.34765955805778503]"
"[1.1170960664749146, -0.128790482878685, 0.3523135483264923]"
"[1.12153160572052, -0.13252514600753784, 0.35709142684936523]"
"[1.1256905794143677, -0.13618595898151398, 0.36199498176574707]"
"[1.1295753717422485, -0.13977210223674774, 0.36702659726142883]"
"[1.1331875324249268, -0.1432834416627884, 0.372189462184906]"
"[1.1365277767181396, -0.146719828248024, 0.37748780846595764]"
"[1.13959538936615, -0.1500808149576187, 0.3829266130924225]"
"[1.1423890590667725, -0.15336580574512482, 0.38851121068000793]"
"[1.1449064016342163, -0.15657401084899902, 0.394246906042099]"
"[1.1471444368362427, -0.15970462560653687, 0.4001384973526001]"
"[1.1490998268127441, -0.16275666654109955, 0.4061899483203888]"
"[1.150769829750061, -0.16572916507720947, 0.4124044179916382]"
"[1.1521518230438232, -0.16862161457538605, 0.4187837243080139]"
"[1.1532435417175293, -0.17143401503562927, 0.42532864212989807]"
"[1.1540433168411255, -0.17416678369045258, 0.4320388734340668]"
"[1.1545500755310059, -0.17682074010372162, 0.43891334533691406]"
"[1.1547634601593018, -0.17939706146717072, 0.44595035910606384]"
"[1.1546839475631714, -0.18189753592014313, 0.45314735174179077]"
"[1.1543132066726685, -0.18432502448558807, 0.4605008661746979]"
"[1.1536540985107422, -0.18668405711650848, 0.4680064618587494]"
"[1.1527105569839478, -0.18897923827171326, 0.47565844655036926]"
"[1.1514878273010254, -0.19121603667736053, 0.4834499955177307]"
"[1.149991750717163, -0.19340068101882935, 0.4913729429244995]"
"[1.148229718208313, -0.19554010033607483, 0.499418169260025]"
"[1.1462100744247437, -0.19764144718647003, 0.507575511932373]"
"[1.1439417600631714, -0.199711874127388, 0.5158341526985168]"
"[1.141433596611023, -0.20175917446613312, 0.5241811871528625]"
"[1.1386948823928833, -0.20379067957401276, 0.5326035618782043]"
"[1.135735273361206, -0.20581302046775818, 0.5410881638526917]"
"[1.1325644254684448, -0.20783260464668274, 0.5496224761009216]"
"[1.1291918754577637, -0.20985551178455353, 0.5581936836242676]"
"[1.125626564025879, -0.21188710629940033, 0.5667892098426819]"
"[1.1218721866607666, -0.21387165784835815, 0.5753817558288574]"
"[1.1179016828536987, -0.2154822200536728, 0.5838736891746521]"
"[1.1137158870697021, -0.2170209288597107, 0.5922993421554565]"
"[1.1093506813049316, -0.21852654218673706, 0.6006613373756409]"
"[1.104826807975769, -0.22001025080680847, 0.6089515686035156]"
"[1.100160002708435, -0.22147825360298157, 0.6171602606773376]"
"[1.0953632593154907, -0.22293464839458466, 0.625278115272522]"
"[1.090448260307312, -0.22438232600688934, 0.6332969069480896]"
"[1.0854253768920898, -0.22582338750362396, 0.6412089467048645]"
"[1.080304741859436, -0.22725942730903625, 0.6490072011947632]"
"[1.0750958919525146, -0.22869156301021576, 0.6566853523254395]"
"[1.0698081254959106, -0.23012062907218933, 0.6642376780509949]"
"[1.0644502639770508, -0.23154708743095398, 0.6716589331626892]"
"[1.0590310096740723, -0.23297125101089478, 0.67894446849823]"
"[1.0535588264465332, -0.2343931794166565, 0.6860902309417725]"
"[1.048041820526123, -0.23581285774707794, 0.6930927634239197]"
"[1.0424878597259521, -0.2372301071882248, 0.6999490857124329]"
"[1.0369045734405518, -0.2386445850133896, 0.7066567540168762]"
"[1.0312994718551636, -0.24005591869354248, 0.7132138013839722]"
"[1.0256797075271606, -0.2414638251066208, 0.7196188569068909]"
"[1.0200517177581787, -0.24286803603172302, 0.7258710265159607]"
"[1.0144219398498535, -0.24426805973052979, 0.7319691777229309]"
"[1.0087965726852417, -0.24566319584846497, 0.7379128932952881]"
"[1.0031814575195312, -0.24705275893211365, 0.7437020540237427]"
"[0.9975824356079102, -0.24843591451644897, 0.7493371367454529]"
"[0.992004930973053, -0.24981164932250977, 0.7548193335533142]"
"[0.9864538908004761, -0.2511783838272095, 0.7601513862609863]"
"[0.9809340238571167, -0.2525348663330078, 0.7653357982635498]"
"[0.9754495620727539, -0.2538800835609436, 0.7703746557235718]"
"[0.9700047373771667, -0.2552131712436676, 0.7752699255943298]"
"[0.9646035432815552, -0.25653326511383057, 0.7800233960151672]"
"[0.95924973487854, -0.2578395903110504, 0.7846369743347168]"
"[0.9539470672607422, -0.25913161039352417, 0.7891128063201904]"
"[0.9486989378929138, -0.2604087293148041, 0.7934532165527344]"
"[0.9435084462165833, -0.26167041063308716, 0.7976607084274292]"
"[0.9383785128593445, -0.26291602849960327, 0.8017376661300659]"
"[0.933311939239502, -0.2641451060771942, 0.8056867122650146]"
"[0.9283111095428467, -0.265357106924057, 0.809510350227356]"
"[0.9233782887458801, -0.26655149459838867, 0.8132109642028809]"
"[0.9185153841972351, -0.2677275836467743, 0.8167898058891296]"
"[0.9137241244316101, -0.2688848674297333, 0.8202481865882874]"
"[0.9090064764022827, -0.2700236737728119, 0.8235883712768555]"
"[0.9043644070625305, -0.2711445093154907, 0.8268129229545593]"
"[0.8997992873191833, -0.2722477316856384, 0.8299245834350586]"
"[0.8953123092651367, -0.2733336091041565, 0.8329262733459473]"
"[0.8909042477607727, -0.2744021713733673, 0.8358209729194641]"
"[0.8865755200386047, -0.2754535675048828, 0.8386116027832031]"
"[0.8823260068893433, -0.27648794651031494, 0.8413013219833374]"
"[0.8781557083129883, -0.27750492095947266, 0.8438929319381714]"
